lat,long,province,name,type
64.04582636,-139.3863016,Yukon,Yukon,Town
69.32814603,-123.9918426,Northwest Territories,Region 1,Hamlet
67.43311544,-134.8266885,Northwest Territories,Region 1,Hamlet
60.76152869,-115.8888532,Northwest Territories,Region 5,Town
73.06270521,-85.13584849,Nunavut,Qikiqtaaluk,Hamlet
45.58369483,-64.14644878,Nova Scotia,Cumberland,Subdivision of county municipality
45.65954547,-66.60710364,New Brunswick,Sunbury,Village
45.39926747,-65.87814147,New Brunswick,Kings,Parish
45.72157281,-65.50408717,New Brunswick,Kings,Town
45.88983388,-64.49814384,New Brunswick,Westmorland,Indian reserve
46.17925,-64.53217553,New Brunswick,Westmorland,Town
46.13111645,-67.47135057,New Brunswick,Carleton,Parish
47.04742375,-67.75690383,New Brunswick,Victoria,Town
47.97974603,-66.77615658,New Brunswick,Restigouche,Village
47.53289795,-65.66414556,New Brunswick,Gloucester,Indian reserve
49.14813263,-66.19154894,Quebec,La Haute-Gaspésie,Municipalité
48.09021177,-65.28244249,Quebec,Bonaventure,Ville
48.31173015,-67.08084408,Quebec,La Matapédia,Municipalité
48.59517938,-67.82917847,Quebec,La Matapédia,Village
48.04135515,-68.76325063,Quebec,Les Basques,Municipalité
47.13745607,-70.8644932,Quebec,La Côte-de-Beaupré,Municipalité
47.47528461,-71.83577585,Quebec,La Jacques-Cartier,Unorganized
46.14412565,-70.91789349,Quebec,Robert-Cliche,Municipalité
46.22426277,-70.93660358,Quebec,Robert-Cliche,Paroisse (municipalité de)
45.91358892,-71.38733931,Quebec,Les Appalaches,Paroisse (municipalité de)
45.96578292,-71.60568351,Quebec,Les Appalaches,Municipalité
46.49322314,-71.25429084,Quebec,Lotbinière,Paroisse (municipalité de)
46.78430122,-71.82445509,Quebec,Portneuf,Ville
46.49642907,-72.26712154,Quebec,Francheville,Municipalité
45.51416568,-71.46534108,Quebec,Le Haut-Saint-François,Municipalité
45.4905918,-72.20989986,Quebec,Le Val-Saint-François,Municipalité
45.33385083,-72.304037,Quebec,Memphrémagog,Municipalité
46.11239162,-72.5997378,Quebec,Nicolet-Yamaska,Municipalité
46.20044165,-73.01031798,Quebec,Maskinongé,Municipalité
46.36426651,-72.90350836,Quebec,Maskinongé,Paroisse (municipalité de)
46.28311369,-73.37199432,Quebec,D'Autray,Municipalité
46.4504904,-74.33664659,Quebec,Matawinie,Unorganized
46.01568792,-73.57450322,Quebec,Montcalm,Municipalité
45.37443118,-73.54014558,Quebec,Roussillon,Ville
45.30797137,-73.74205041,Quebec,Roussillon,Ville
45.39022599,-73.676845,Quebec,Roussillon,Indian reserve
45.23556101,-73.50981834,Quebec,Les Jardins-de-Napierville,Municipalité
45.04310964,-74.09036813,Quebec,Le Haut-Saint-Laurent,Municipalité
45.30312492,-74.32324935,Quebec,Vaudreuil-Soulanges,Municipalité
45.39902515,-74.29972175,Quebec,Vaudreuil-Soulanges,Municipalité
45.76485343,-74.25586611,Quebec,Argenteuil,Canton (municipalité de)
45.81909764,-74.2087034,Quebec,Argenteuil,Municipalité
45.96821612,-74.12309111,Quebec,Les Pays-d'en-Haut,Ville
45.90096232,-74.46836965,Quebec,Les Pays-d'en-Haut,Municipalité
45.9291543,-75.10444897,Quebec,Papineau,Municipalité
48.8365667,-79.3650379,Quebec,Abitibi-Ouest,Municipalité
48.67577331,-77.46068604,Quebec,Abitibi,Municipalité
49.93881742,-72.79100963,Quebec,Maria-Chapdelaine,Unorganized
48.59202962,-71.68250172,Quebec,Lac-Saint-Jean-Est,Ville
48.53472695,-71.10251923,Quebec,Le Saguenay-et-son-Fjord,Ville
48.57403961,-71.3443993,Quebec,Le Saguenay-et-son-Fjord,Municipalité
48.51412264,-69.23113593,Quebec,La Haute-Côte-Nord,Municipalité
49.26573171,-67.82783891,Quebec,Manicouagan,Municipalité
49.04312846,-76.99903151,Quebec,Nord-du-Québec,Ville
55.18825607,-66.87339044,Quebec,Nord-du-Québec,Village naskapi
45.47968745,-75.21085527,Ontario,Prescott and Russell,City
44.59985704,-75.69768957,Ontario,Leeds and Grenville,City
45.24638703,-77.90405958,Ontario,Hastings,Municipality
44.11694343,-79.18824353,Ontario,Durham,Township
43.46253836,-80.17376453,Ontario,Wellington,Township
42.85462893,-79.1969087,Ontario,Niagara,City
42.89601955,-79.37578723,Ontario,Niagara,Township
42.89427799,-79.81256209,Ontario,Haldimand-Norfolk,City
43.03440471,-80.02317046,Ontario,Haldimand-Norfolk,Indian reserve
42.71203168,-80.95408602,Ontario,Elgin,Township
42.77640207,-81.18210385,Ontario,Elgin,City
42.84881449,-81.90499764,Ontario,Lambton,Municipality
42.99391722,-82.40946466,Ontario,Lambton,Village
44.34154068,-80.49103704,Ontario,Grey,Municipality
45.71418797,-76.83980714,Ontario,Renfrew,Township
45.44587517,-80.02591512,Ontario,Parry Sound,Municipality
46.59043107,-81.04364583,Ontario,Greater Sudbury / Grand Sudbury,City
46.34701812,-84.01050724,Ontario,Algoma,Township
48.70525542,-85.61788953,Ontario,Thunder Bay,Indian reserve
50.22608684,-86.96200179,Ontario,Thunder Bay,Indian settlement
48.78241068,-93.97709431,Ontario,Rainy River,Township
50.17959779,-94.03614926,Ontario,Kenora,Indian reserve
49.13346364,-96.51433687,Manitoba,Division No.  1,Rural municipality
50.17078566,-95.95488676,Manitoba,Division No.  1,Local government district
49.34999065,-97.3722345,Manitoba,Division No.  3,Town
49.79830127,-100.2576504,Manitoba,Division No.  7,Rural municipality
50.21250784,-97.71615255,Manitoba,Division No. 14,Rural municipality
50.38545498,-97.25720643,Manitoba,Division No. 14,Town
51.06526848,-97.17101369,Manitoba,Division No. 18,Municipality
52.55546994,-101.3870408,Manitoba,Division No. 20,Unorganized
53.79564656,-101.3893578,Manitoba,Division No. 21,Indian reserve
49.13031356,-105.0183843,Saskatchewan,Division No.  2,Rural municipality
49.391671,-103.8225565,Saskatchewan,Division No.  2,Rural municipality
50.01452023,-105.0541042,Saskatchewan,Division No.  2,Village
49.18052925,-105.944789,Saskatchewan,Division No.  3,Town
49.17776987,-108.0961683,Saskatchewan,Division No.  4,Village
50.8442485,-101.7047907,Saskatchewan,Division No.  5,Town
50.25466765,-103.6159011,Saskatchewan,Division No.  6,Village
50.17818294,-105.084911,Saskatchewan,Division No.  6,Rural municipality
50.6613441,-107.6612896,Saskatchewan,Division No.  7,Resort village
50.73948994,-106.0160645,Saskatchewan,Division No.  7,Village
50.52503635,-108.2979024,Saskatchewan,Division No.  8,Rural municipality
51.85530851,-101.9278413,Saskatchewan,Division No.  9,Village
51.7018836,-102.7560935,Saskatchewan,Division No.  9,Village
51.95900554,-102.6680078,Saskatchewan,Division No.  9,Town
51.81463338,-103.5625998,Saskatchewan,Division No. 10,Resort village
51.84186175,-105.9082844,Saskatchewan,Division No. 11,Village
52.01295138,-105.2098027,Saskatchewan,Division No. 11,Rural municipality
52.83953128,-109.6255145,Saskatchewan,Division No. 13,Village
52.27611293,-105.2283668,Saskatchewan,Division No. 15,Rural municipality
52.59716859,-105.9427762,Saskatchewan,Division No. 15,Rural municipality
52.80009532,-104.8410697,Saskatchewan,Division No. 15,Rural municipality
53.09337387,-105.489573,Saskatchewan,Division No. 15,Indian reserve
53.10007622,-109.4733967,Saskatchewan,Division No. 17,Village
54.02575051,-109.1586871,Saskatchewan,Division No. 17,Village
54.053159,-108.1033859,Saskatchewan,Division No. 17,Indian reserve
56.46913836,-108.7087151,Saskatchewan,Division No. 18,Northern hamlet
50.56413401,-111.8934562,Alberta,Division No.  2,City
51.10738574,-112.9726539,Alberta,Division No.  5,Municipal district
52.22079522,-112.5723783,Alberta,Division No.  7,Municipal district
52.4361925,-111.7844122,Alberta,Division No.  7,Village
52.10672975,-113.7899625,Alberta,Division No.  8,Municipal district
53.09090854,-113.4735406,Alberta,Division No. 11,Town
53.96014933,-110.4517581,Alberta,Division No. 12,Indian reserve
53.95480049,-114.369504,Alberta,Division No. 13,Summer village
54.43628268,-113.7674118,Alberta,Division No. 13,Summer village
54.23640232,-113.0140093,Alberta,Division No. 13,Municipal district
55.27553721,-114.7729675,Alberta,Division No. 17,Town
57.79301062,-117.1104761,Alberta,Division No. 17,Indian settlement
56.53490843,-115.3711449,Alberta,Division No. 17,Indian reserve
55.76838341,-118.7071422,Alberta,Division No. 19,Municipal district
55.35023583,-119.717938,Alberta,Division No. 19,Indian reserve
49.5080188,-115.0607408,British Columbia,East Kootenay,City
49.66758917,-115.9843147,British Columbia,East Kootenay,City
49.47754277,-119.6852247,British Columbia,Okanagan-Similkameen,Indian reserve
49.3551266,-120.0811561,British Columbia,Okanagan-Similkameen,Indian reserve
49.87282255,-121.4516013,British Columbia,Fraser Valley,Indian reserve
49.29460069,-121.9126793,British Columbia,Fraser Valley,Indian reserve
49.13730203,-121.9422808,British Columbia,Fraser Valley,Indian reserve
49.31456164,-123.0733485,British Columbia,Greater Vancouver,City
49.24731531,-122.7928873,British Columbia,Greater Vancouver,Indian reserve
48.52775165,-124.0991955,British Columbia,Capital,Regional district electoral area
49.38644808,-124.6952333,British Columbia,Nanaimo,Regional district electoral area
49.13121091,-125.8897357,British Columbia,Alberni-Clayoquot,District municipality
49.22362779,-125.8079907,British Columbia,Alberni-Clayoquot,Regional district electoral area
50.77978231,-121.8388601,British Columbia,Squamish-Lillooet,Indian reserve
50.70644983,-121.836645,British Columbia,Squamish-Lillooet,Indian reserve
50.74273669,-121.8668308,British Columbia,Squamish-Lillooet,Indian reserve
50.54655436,-122.4802045,British Columbia,Squamish-Lillooet,Indian reserve
51.28207686,-120.1556442,British Columbia,Thompson-Nicola,Indian reserve
50.10804553,-121.5544316,British Columbia,Thompson-Nicola,Indian reserve
50.46690509,-121.3119219,British Columbia,Thompson-Nicola,Indian reserve
49.83990409,-119.607656,British Columbia,Central Okanagan,Indian reserve
51.59659134,-117.3332907,British Columbia,Columbia-Shuswap,Regional district electoral area
50.86110209,-119.5909993,British Columbia,Columbia-Shuswap,Indian reserve
52.98575943,-122.4748423,British Columbia,Cariboo,City
52.28996198,-124.1651433,British Columbia,Cariboo,Indian reserve
52.97150495,-122.42953,British Columbia,Cariboo,Indian reserve
50.28821482,-126.5527363,British Columbia,Mount Waddington,Regional district electoral area
52.65955159,-131.6183468,British Columbia,Skeena-Queen Charlotte,Regional district electoral area
54.95048604,-126.2092603,British Columbia,Bulkley-Nechako,Village
53.94297099,-124.1169802,British Columbia,Bulkley-Nechako,Indian reserve
54.00905271,-125.9568021,British Columbia,Bulkley-Nechako,Indian reserve
56.15615895,-120.6763338,British Columbia,Peace River,District municipality
64.18900851,-114.1869369,Northwest Territories,Region 3,Community government
61.82540241,-121.7812949,Northwest Territories,Region 4,Unorganized
47.01247577,-52.94203686,Newfoundland and Labrador,Division No.  1,Town
47.66890617,-53.84385438,Newfoundland and Labrador,Division No.  1,Subdivision of unorganized
48.10174484,-52.8896147,Newfoundland and Labrador,Division No.  1,Town
47.67724145,-53.18739503,Newfoundland and Labrador,Division No.  1,Town
47.6332096,-53.22909317,Newfoundland and Labrador,Division No.  1,Town
47.15883418,-55.67071709,Newfoundland and Labrador,Division No.  2,Subdivision of unorganized
47.15260854,-55.31433888,Newfoundland and Labrador,Division No.  2,Town
47.66543128,-54.83209837,Newfoundland and Labrador,Division No.  2,Subdivision of unorganized
48.01362931,-54.35412096,Newfoundland and Labrador,Division No.  2,Subdivision of unorganized
48.52946881,-58.45600517,Newfoundland and Labrador,Division No.  4,Town
48.85969177,-53.66199285,Newfoundland and Labrador,Division No.  7,Town
49.49573016,-54.85275087,Newfoundland and Labrador,Division No.  8,Town
49.53791816,-55.79875834,Newfoundland and Labrador,Division No.  8,Town
53.53690654,-60.14352421,Newfoundland and Labrador,Division No. 10,Town
54.78414752,-59.23717407,Newfoundland and Labrador,Division No. 11,Subdivision of unorganized
54.17808622,-58.43832795,Newfoundland and Labrador,Division No. 11,Town
46.35433021,-62.92998505,Prince Edward Island,Queens,Fire District
46.26551009,-63.13531096,Prince Edward Island,Queens,City
45.01523899,-66.96754056,New Brunswick,Charlotte,Parish
45.60914859,-66.5586398,New Brunswick,Sunbury,Parish
45.52217539,-66.36620435,New Brunswick,Queens,Parish
45.64929337,-65.71856151,New Brunswick,Kings,Village
45.87511913,-67.21351222,New Brunswick,York,Parish
47.50635685,-68.00406078,New Brunswick,Madawaska,Parish
48.56610236,-64.91003415,Quebec,Le Rocher-Percé,Unorganized
48.89429155,-64.46070476,Quebec,La Côte-de-Gaspé,Ville
48.10714582,-65.06072718,Quebec,Bonaventure,Municipalité
48.17893479,-65.43907802,Quebec,Bonaventure,Municipalité
47.97559689,-66.96068767,Quebec,Avignon,Municipalité
48.60469508,-68.04407095,Quebec,La Mitis,Paroisse (municipalité de)
47.99784104,-68.67780508,Quebec,Témiscouata,Municipalité
47.57400279,-69.89765343,Quebec,Kamouraska,Municipalité
47.2960602,-69.92130334,Quebec,Kamouraska,Municipalité
47.88352423,-70.30648148,Quebec,Charlevoix-Est,Unorganized
46.96340015,-69.8082813,Quebec,L'Islet,Ville
47.26959902,-70.09943159,Quebec,L'Islet,Paroisse (municipalité de)
46.63085624,-70.65641517,Quebec,Bellechasse,Paroisse (municipalité de)
46.74536966,-70.5747497,Quebec,Bellechasse,Municipalité
46.70864301,-70.71023752,Quebec,Bellechasse,Municipalité
46.80305974,-71.355813,Quebec,Québec,Ville
46.26870122,-70.32759053,Quebec,Les Etchemins,Municipalité
45.89554133,-71.34528264,Quebec,Les Appalaches,Ville
47.08453678,-72.51813353,Quebec,Mékinac,Unorganized
47.16271306,-73.38436341,Quebec,Mékinac,Unorganized
46.0616101,-72.2095034,Quebec,Arthabaska,Municipalité
45.83087277,-72.59431243,Quebec,Drummond,Municipalité
46.16766462,-72.32023852,Quebec,Nicolet-Yamaska,Municipalité
46.09848239,-72.3675127,Quebec,Nicolet-Yamaska,Municipalité
46.31842889,-73.06750247,Quebec,Maskinongé,Municipalité
45.90991665,-72.93296822,Quebec,Pierre-De Saurel,Village
45.43287802,-72.8796671,Quebec,Rouville,Municipalité
45.21571163,-73.31075898,Quebec,Le Haut-Richelieu,Municipalité
46.17236352,-73.42914652,Quebec,Matawinie,Municipalité
46.11876853,-73.62318631,Quebec,Matawinie,Municipalité
46.24813407,-74.03359191,Quebec,Matawinie,Municipalité
45.7663024,-73.61084374,Quebec,Les Moulins,Ville
45.45010167,-73.75044227,Quebec,Montréal,Ville
45.44918117,-73.86841665,Quebec,Montréal,Ville
45.39508518,-73.95955514,Quebec,Vaudreuil-Soulanges,Ville
45.78841256,-75.14027006,Quebec,Papineau,Municipalité
45.53055074,-75.85639948,Quebec,Les Collines-de-l'Outaouais,Municipalité
45.83658877,-75.829366,Quebec,La Vallée-de-la-Gatineau,Municipalité
45.78450114,-76.59819392,Quebec,Pontiac,Municipalité
47.4675372,-79.48130824,Quebec,Témiscamingue,Municipalité
46.99073058,-78.80093742,Quebec,Témiscamingue,Indian settlement
48.62770744,-78.76328056,Quebec,Abitibi-Ouest,Municipalité
48.82071357,-79.21029323,Quebec,Abitibi-Ouest,Ville
48.16768883,-70.03382088,Quebec,Le Saguenay-et-son-Fjord,Municipalité
51.33947277,-60.04783511,Quebec,Minganie--Le Golfe-du-Saint-Laurent,Unorganized
49.88337023,-74.24949017,Quebec,Nord-du-Québec,Ville
61.03630555,-69.58311866,Quebec,Nord-du-Québec,Village nordique
50.56935444,-73.68213476,Quebec,Nord-du-Québec,Terres réservées aux Cris
58.72971493,-65.83598912,Quebec,Nord-du-Québec,Terre inuite
45.03552347,-74.74221756,Ontario,"Stormont,Dundas and Glengarry",City
45.27191634,-75.31370731,Ontario,Prescott and Russell,Township
44.44384567,-76.07804037,Ontario,Leeds and Grenville,Township
44.19225262,-77.04990756,Ontario,Hastings,Town
44.29136571,-77.83940213,Ontario,Northumberland,Municipality
44.47728297,-78.36001043,Ontario,Peterborough,Indian reserve
43.51882379,-79.94536853,Ontario,Halton,Town
42.99913755,-80.09675568,Ontario,Brant,Indian reserve
43.18413793,-82.01804307,Ontario,Lambton,Municipality
44.17636665,-80.85802311,Ontario,Grey,Municipality
44.08466232,-79.77847522,Ontario,Simcoe,Town
44.67423221,-79.3210327,Ontario,Simcoe,Indian reserve
45.47361365,-76.68232531,Ontario,Renfrew,Town
45.81945778,-77.11515339,Ontario,Renfrew,City
47.00619769,-79.94350278,Ontario,Nipissing,Municipality
46.3473661,-79.80032202,Ontario,Nipissing,Indian reserve
45.76944169,-79.39622035,Ontario,Parry Sound,Village
45.2947238,-80.14685355,Ontario,Parry Sound,Indian reserve
45.88164361,-82.96975128,Ontario,Manitoulin,Unorganized
51.26666874,-80.59442013,Ontario,Cochrane,Indian reserve
46.14480468,-83.95087304,Ontario,Algoma,Township
46.5824257,-84.0487452,Ontario,Algoma,Indian reserve
48.31240605,-89.27201689,Ontario,Thunder Bay,Indian reserve
48.47371763,-89.6838507,Ontario,Thunder Bay,Township
49.10725607,-97.56698279,Manitoba,Division No.  3,Town
49.66550389,-100.6675217,Manitoba,Division No.  6,Rural municipality
49.66891244,-98.59034273,Manitoba,Division No.  8,Municipality
49.88007874,-98.4869605,Manitoba,Division No.  9,Indian reserve
50.44061638,-99.54092776,Manitoba,Division No. 15,Rural municipality
53.21236531,-99.30331706,Manitoba,Division No. 21,Town
53.87232201,-101.3100099,Manitoba,Division No. 21,Indian reserve
55.75619444,-97.84656648,Manitoba,Division No. 22,City
54.77733937,-96.09559481,Manitoba,Division No. 22,Unorganized
56.06834044,-95.59707969,Manitoba,Division No. 22,Indian reserve
49.86057629,-102.8774552,Saskatchewan,Division No.  1,Indian reserve
49.24778403,-103.8257255,Saskatchewan,Division No.  2,Village
49.16592927,-104.5833478,Saskatchewan,Division No.  2,Village
49.38277395,-105.7428214,Saskatchewan,Division No.  3,Rural municipality
49.68654028,-107.139773,Saskatchewan,Division No.  3,Village
49.91686621,-107.0259791,Saskatchewan,Division No.  3,Rural municipality
49.26867826,-109.5869326,Saskatchewan,Division No.  4,Rural municipality
50.41142588,-102.9353045,Saskatchewan,Division No.  5,Town
50.37872116,-102.579742,Saskatchewan,Division No.  5,Town
50.42027457,-101.7529264,Saskatchewan,Division No.  5,Rural municipality
50.65421419,-102.0734618,Saskatchewan,Division No.  5,Town
50.93060393,-102.8076483,Saskatchewan,Division No.  5,City
50.51535546,-102.5456167,Saskatchewan,Division No.  5,Indian reserve
50.55543589,-102.7959042,Saskatchewan,Division No.  5,Indian reserve
50.86690561,-105.2475505,Saskatchewan,Division No.  6,Village
50.97999953,-105.0056704,Saskatchewan,Division No.  6,Rural municipality
50.44114245,-109.4077121,Saskatchewan,Division No.  8,Rural municipality
50.61935046,-108.4631205,Saskatchewan,Division No.  8,Town
51.75638466,-101.9329552,Saskatchewan,Division No.  9,Indian reserve
51.71587919,-104.3412726,Saskatchewan,Division No. 10,Rural municipality
51.78735601,-104.7141365,Saskatchewan,Division No. 10,Village
51.31116968,-104.9926618,Saskatchewan,Division No. 11,Town
51.8493166,-105.031591,Saskatchewan,Division No. 11,Town
51.82772735,-106.4014919,Saskatchewan,Division No. 11,Resort village
52.22914065,-106.8006869,Saskatchewan,Division No. 11,Rural municipality
52.34261578,-106.7717079,Saskatchewan,Division No. 11,Town
52.37991873,-107.9274227,Saskatchewan,Division No. 12,Rural municipality
51.91915546,-109.1386306,Saskatchewan,Division No. 13,Town
52.44112569,-109.1586921,Saskatchewan,Division No. 13,Town
52.30472678,-103.5052069,Saskatchewan,Division No. 14,Rural municipality
53.3610033,-104.0135823,Saskatchewan,Division No. 14,Town
53.79401748,-105.2818238,Saskatchewan,Division No. 15,Resort village
52.65789967,-108.0111948,Saskatchewan,Division No. 16,Village
52.7962769,-106.8311783,Saskatchewan,Division No. 16,Rural municipality
53.05903072,-106.7766314,Saskatchewan,Division No. 16,Rural municipality
53.6315989,-109.2003498,Saskatchewan,Division No. 17,Town
55.19047249,-107.5851768,Saskatchewan,Division No. 18,Indian reserve
51.63194732,-112.3693427,Alberta,Division No.  5,Village
51.56077281,-114.0950494,Alberta,Division No.  6,Town
52.56453593,-111.0575935,Alberta,Division No.  7,Village
52.47102227,-112.8087193,Alberta,Division No.  7,Summer village
52.39366191,-113.1859659,Alberta,Division No.  8,Village
52.78699285,-113.3785109,Alberta,Division No.  8,Indian reserve
53.77227448,-112.5272246,Alberta,Division No. 10,Municipal district
53.97006966,-111.6878947,Alberta,Division No. 12,Indian reserve
53.70872577,-114.3410776,Alberta,Division No. 13,Summer village
59.11298974,-113.0180995,Alberta,Division No. 16,Improvement district
55.44188122,-116.1400384,Alberta,Division No. 17,Indian reserve
55.61621546,-116.2689032,Alberta,Division No. 17,Indian reserve
58.4757865,-116.9968682,Alberta,Division No. 17,Indian reserve
50.53775637,-116.0186946,British Columbia,East Kootenay,Indian reserve
49.17002944,-121.9952374,British Columbia,Fraser Valley,Indian reserve
49.47097463,-121.4257479,British Columbia,Fraser Valley,Indian reserve
49.20705195,-121.7175037,British Columbia,Fraser Valley,Indian reserve
49.20775134,-122.9202923,British Columbia,Greater Vancouver,City
49.39337533,-126.4736302,British Columbia,Alberni-Clayoquot,Indian reserve
50.08104729,-124.9844428,British Columbia,Strathcona,Regional district electoral area
49.68472967,-126.1205678,British Columbia,Strathcona,Indian reserve
49.64710447,-124.4277857,British Columbia,Powell River,Regional district electoral area
50.87382388,-122.9353042,British Columbia,Squamish-Lillooet,Regional district electoral area
50.19526805,-121.5799717,British Columbia,Thompson-Nicola,Indian reserve
50.20870247,-121.5863591,British Columbia,Thompson-Nicola,Indian reserve
50.48596642,-121.2658827,British Columbia,Thompson-Nicola,Indian reserve
51.4220265,-120.1991668,British Columbia,Thompson-Nicola,Indian reserve
51.9970676,-122.5548519,British Columbia,Cariboo,Indian reserve
51.85234683,-122.0899196,British Columbia,Cariboo,Indian reserve
50.69371904,-127.4109799,British Columbia,Mount Waddington,Indian reserve
50.69670576,-127.3833099,British Columbia,Mount Waddington,Indian reserve
51.9381156,-127.5683642,British Columbia,Central Coast,Regional district electoral area
57.39068224,-130.8711913,British Columbia,Kitimat-Stikine,Regional district electoral area
54.55921648,-128.4779315,British Columbia,Kitimat-Stikine,Indian reserve
47.8169923,-53.43937279,Newfoundland and Labrador,Division No.  1,Town
47.68308676,-53.2430329,Newfoundland and Labrador,Division No.  1,Town
49.11126558,-55.3414521,Newfoundland and Labrador,Division No.  6,Town
48.97709047,-56.04443204,Newfoundland and Labrador,Division No.  6,Town
49.28574154,-53.5932993,Newfoundland and Labrador,Division No.  8,Town
49.36501697,-54.39388321,Newfoundland and Labrador,Division No.  8,Subdivision of unorganized
49.66537247,-54.39830134,Newfoundland and Labrador,Division No.  8,Town
49.78778536,-56.61302818,Newfoundland and Labrador,Division No.  8,Town
51.55885411,-55.72968135,Newfoundland and Labrador,Division No.  9,Town
46.43456675,-63.77049968,Prince Edward Island,Prince,Rural municipality
46.45570619,-64.00090049,Prince Edward Island,Prince,Rural municipality
45.34090199,-63.25597635,Nova Scotia,Colchester,Town
46.05253132,-61.33631474,Nova Scotia,Inverness,Subdivision of county municipality
45.96369986,-61.1422856,Nova Scotia,Inverness,Indian reserve
45.343435,-66.28633346,New Brunswick,Kings,Parish
45.57789035,-65.77653609,New Brunswick,Kings,Parish
45.72917846,-67.0006562,New Brunswick,York,Village
47.12348631,-67.14255348,New Brunswick,Victoria,Parish
47.03683649,-67.67959209,New Brunswick,Victoria,Village
47.66886653,-65.10695577,New Brunswick,Gloucester,Village
48.42522827,-64.43179041,Quebec,Le Rocher-Percé,Municipalité
48.11664962,-65.13247333,Quebec,Bonaventure,Canton (municipalité de)
48.08073835,-65.70437211,Quebec,Bonaventure,Municipalité
48.03091867,-67.45112049,Quebec,Avignon,Unorganized
48.55749761,-68.16752931,Quebec,La Mitis,Paroisse (municipalité de)
47.45495705,-69.69485274,Quebec,Kamouraska,Municipalité
47.47945113,-70.30056323,Quebec,Charlevoix,Municipalité
47.05753137,-69.72307402,Quebec,L'Islet,Municipalité
46.78799345,-70.46568431,Quebec,Montmagny,Municipalité
46.46883813,-70.62133359,Quebec,Bellechasse,Paroisse (municipalité de)
46.85255085,-71.33089884,Quebec,Québec,Ville
46.71107898,-71.24318456,Quebec,Lévis,Ville
45.63181811,-71.01355122,Quebec,Le Granit,Municipalité
45.74066496,-70.5272304,Quebec,Le Granit,Municipalité
45.88401396,-70.98405591,Quebec,Le Granit,Municipalité
46.12185879,-71.03898086,Quebec,Les Appalaches,Municipalité
46.48789986,-71.68179909,Quebec,Lotbinière,Municipalité
46.91480351,-71.98749133,Quebec,Portneuf,Municipalité
46.32072309,-72.37135933,Quebec,Bécancour,Ville
46.26153922,-72.00593504,Quebec,Arthabaska,Municipalité
45.70255786,-71.44930571,Quebec,Le Haut-Saint-François,Municipalité
45.2636999,-72.37071279,Quebec,Memphrémagog,Municipalité
45.2343494,-73.01705461,Quebec,Brome-Missisquoi,Municipalité
45.40038509,-72.74558699,Quebec,La Haute-Yamaska,Ville
45.55210997,-72.52685785,Quebec,Acton,Canton (municipalité de)
45.69363572,-72.57186906,Quebec,Acton,Municipalité
45.86964964,-72.2881456,Quebec,Drummond,Municipalité
46.10910435,-72.23912168,Quebec,Nicolet-Yamaska,Municipalité
46.04618863,-73.13490344,Quebec,Pierre-De Saurel,Ville
45.13638588,-73.21529645,Quebec,Le Haut-Richelieu,Municipalité
45.21717061,-73.21747232,Quebec,Le Haut-Richelieu,Paroisse (municipalité de)
45.60430389,-73.25226649,Quebec,La Vallée-du-Richelieu,Municipalité
46.0547383,-73.42748874,Quebec,Joliette,Ville
45.94337352,-73.63118724,Quebec,Montcalm,Municipalité
45.35513906,-73.81055868,Quebec,Roussillon,Ville
45.07980599,-74.23701841,Quebec,Le Haut-Saint-Laurent,Canton (municipalité de)
45.43299328,-74.3760621,Quebec,Vaudreuil-Soulanges,Municipalité
45.53233107,-74.01659736,Quebec,Deux-Montagnes,Municipalité
45.76213373,-73.82086961,Quebec,Thérèse-De Blainville,Ville
45.67045256,-74.44649666,Quebec,Argenteuil,Ville
46.514936,-75.16094168,Quebec,Antoine-Labelle,Village
45.61289965,-75.09579363,Quebec,Papineau,Municipalité
45.90128021,-75.01283225,Quebec,Papineau,Municipalité
45.88923618,-74.91753222,Quebec,Papineau,Municipalité
47.22031662,-79.12628201,Quebec,Témiscamingue,Municipalité
46.98245639,-78.27389649,Quebec,Témiscamingue,Unorganized
48.67070952,-79.19451154,Quebec,Abitibi-Ouest,Municipalité
48.3991131,-77.44097486,Quebec,La Vallée-de-l'Or,Municipalité
50.19804675,-71.66544556,Quebec,Maria-Chapdelaine,Unorganized
48.64596566,-71.84230875,Quebec,Lac-Saint-Jean-Est,Municipalité
48.40305065,-70.60583526,Quebec,Le Saguenay-et-son-Fjord,Paroisse (municipalité de)
50.25454277,-63.43296168,Quebec,Minganie--Le Golfe-du-Saint-Laurent,Municipalité
60.04520997,-77.27621153,Quebec,Nord-du-Québec,Village nordique
44.94694793,-75.26627846,Ontario,"Stormont,Dundas and Glengarry",Municipality
44.68577192,-76.22890038,Ontario,Leeds and Grenville,Township
44.96355591,-75.95492027,Ontario,Lanark,Township
44.95723879,-76.20323837,Ontario,Lanark,Township
44.29240499,-77.19401328,Ontario,Hastings,Township
44.45339011,-78.1100605,Ontario,Peterborough,Township
43.99638257,-79.44737743,Ontario,York,Town
44.37553762,-79.29430763,Ontario,York,Indian reserve
43.25302874,-79.95788035,Ontario,Hamilton,City
43.40012456,-80.32832455,Ontario,Waterloo,City
43.5447662,-80.72759965,Ontario,Waterloo,Township
42.21711192,-83.0661115,Ontario,Essex,Town
44.8489483,-80.99297478,Ontario,Bruce,Town
44.64053278,-80.71912096,Ontario,Grey,Municipality
44.67377712,-80.99106794,Ontario,Grey,Township
